user_id,nama_user,kodepos,email
5799,dr. Eka Saputra,267,wandriani@gmail.com
5800,Hana Hastuti,,
Jan-58,Belinda Kurniawan,36486,astutihumaira@yahoo.com
Feb-58,Ulva Rajasa,12867,mulyaniella@gmail.com
Mar-58,drg. Leo Suryono,,
Apr-58,Unggul Laksita,83985,paulinsihombing@gmail.com
May-58,Dt. Ajiono Dongoran,99709,sabrina35@gmail.com
Jun-58,Cut Gilda Jailani,53356,danangnajmudin@cv.mil.id
Jul-58,Ajeng Dongoran,,
Aug-58,Mahmud Wijayanti,78367,elaksita@perum.sch.id
Sep-58,Endra Adriansyah,530,legawa87@gmail.com
Oct-58,Jagapati Dongoran,72909,bakidinsaragih@hotmail.com
Nov-58,Nilam Maulana,44702,ghariyah@gmail.com
Dec-58,Galar Wulandari,92592,dipa20@yahoo.com
5813,Jane Purnawati,53378,pputra@gmail.com
5814,dr. Harjaya Anggraini,,
5815,Dt. Simon Yuniar,,
5816,Dr. Ratih Dabukke,,
5817,Yulia Nababan,12299,kuyainah@cv.biz.id
5818,Cengkal Novitasari,15978,waskitadariati@hotmail.com
5819,Siti Lailasari,38190,bambangandriani@hotmail.com
5820,Uli Utami,42824,budimanlanang@hotmail.com
5821,Harsanto Pangestu,20910,btarihoran@ud.my.id
5822,Galur Sihotang,,
5823,R.M. Darmanto Palastri,64059,kartika35@pt.go.id
5824,Garang Yulianti,,
5825,Heryanto Zulaika,10183,isaputra@cv.int
5826,Hana Maulana,33779,emil97@cv.net.id
5827,Jamal Usada,28367,sinagaghani@yahoo.com
5828,Fitria Hariyah,14416,uyainahkunthara@gmail.com
5829,Cut Ayu Lazuardi,66250,hyolanda@gmail.com
5830,Usman Siregar,74945,ramadannaradi@perum.sch.id
5831,Intan Melani,,
5832,Jayeng Safitri,,
5833,Puti Natalia Hartati,,
5834,Himawan Samosir,,
5835,Sutan Gamani Wahyuni,,
5836,T. Indra Ramadan,,
5837,dr. Nabila Maryati,,
5838,Radit Hutapea,53270,emin35@yahoo.com
5839,Belinda Tamba,24835,zulfahidayat@gmail.com
5840,Kania Tamba,52386,wijayaemil@cv.ac.id
5841,Harimurti Siregar,25343,aprabowo@pt.mil.id
5842,Yulia Hutagalung,16193,candra26@yahoo.com
5843,Dasa Pratama,,
5844,Cemplunk Yuniar,76789,tnarpati@gmail.com
5845,Muni Waskita,,
5846,Taufik Safitri,,
5847,Cemplunk Susanti,42686,wibowovero@hotmail.com
5848,Kasiran Megantara,96537,cemplunkramadan@gmail.com
5849,Irsad Hutasoit,,
5850,Bakda Setiawan,83947,kadriansyah@yahoo.com
5851,R.A. Cinthia Wahyuni,,
5852,Ozy Wibowo,82329,ewinarsih@ud.mil.id
5853,R.A. Unjani Widiastuti,,
5854,Omar Mustofa,86627,ifahakim@perum.sch.id
5855,Dr. Intan Astuti,33902,maryadinamaga@gmail.com
5856,Oliva Habibi,4437,kaylahastuti@ud.com
5857,Drs. Icha Pertiwi,,
5858,Ir. Ihsan Prasetyo,30519,daniswarasetiawan@ud.net.id
5859,Makuta Halimah,34179,uyainahaslijan@perum.biz.id
5860,Lukita Saputra,85319,zulkarnainmaida@yahoo.com
5861,Laksana Simanjuntak,97269,unajmudin@gmail.com
5862,Cahyadi Nashiruddin,36065,ejanajmudin@ud.ponpes.id
5863,Ir. Indra Pradana,,
5864,Drs. Estiawan Hakim,12847,hardiansyahkacung@ud.or.id
5865,Ghani Saragih,,
5866,dr. Devi Damanik,,
5867,Laswi Rajasa,57309,keziapurwanti@ud.web.id
5868,dr. Fathonah Habibi,,
5869,Tgk. Mutia Mandala,,
5870,Fitria Napitupulu,72075,dkuswandari@yahoo.com
5871,Edward Januar,,
5872,Novi Setiawan,15069,hidayatcakrawala@pd.net
5873,Drs. Cici Siregar,,
5874,Hasim Pertiwi,,
5875,Galih Saefullah,19421,hastutiarsipatra@pt.ac.id
5876,Fitria Aryani,,
5877,Dian Maryadi,59088,jabal27@perum.co.id
5878,Ina Natsir,,
5879,Lega Wijaya,72915,damanikira@pd.my.id
5880,Perkasa Sinaga,,
5881,T. Opung Pangestu,74611,mulyasirait@cv.go.id
5882,T. Mujur Jailani,,
5883,Yuni Salahudin,69736,tina66@gmail.com
5884,Hasna Marpaung,14740,amongrahimah@gmail.com
5885,Janet Kusmawati,29240,mulyanienteng@yahoo.com
5886,Cut Ami Waluyo,,
5887,Dr. Adika Prasetya,6882,haryantimulyono@pd.sch.id
5888,Fitria Purnawati,,
5889,Darmana Pranowo,,
5890,Usyi Wastuti,63065,wahyunifarhunnisa@gmail.com
5891,Tedi Iswahyudi,,
5892,Ani Natsir,30946,nrimagunarto@gmail.com
5893,Lintang Hutagalung,73853,kyolanda@yahoo.com
5894,Wulan Nurdiyanti,81192,laksitapurwanto@yahoo.com
5895,Jane Nugroho,37487,ibunmarpaung@gmail.com
5896,Mahdi Safitri,13378,dpangestu@yahoo.com
5897,Dacin Sirait,79416,cemani68@gmail.com
5898,Carla Novitasari,,
5899,Hj. Salimah Sihotang,,
5900,Hj. Anita Widiastuti,32977,ivanjanuar@hotmail.com
Jan-59,Syahrini Hartati,41937,asuwarno@gmail.com
Feb-59,Dr. Rangga Suartini,59769,ikin63@hotmail.com
Mar-59,Paramita Kuswandari,45001,arahmawati@yahoo.com
Apr-59,dr. Dewi Sihombing,,
May-59,Juli Melani,87037,restu60@yahoo.com
Jun-59,R. Ifa Pranowo,,
Jul-59,Ayu Sihotang,63533,hartatiaris@hotmail.com
Aug-59,Tami Prabowo,72880,waskitadarmanto@hotmail.com
Sep-59,Cut Paramita Suwarno,54766,permadinadia@hotmail.com
Oct-59,Bahuwirya Prakasa,37514,warta83@yahoo.com
Nov-59,Anita Suryono,,
Dec-59,Capa Wibisono,97392,gamblang11@ud.go.id
5913,Kezia Melani,235,yandriani@hotmail.com
5914,dr. Bajragin Hutasoit,,
5915,Citra Puspita,,
5916,R. Calista Sinaga,85554,agnesgunarto@yahoo.com
5917,Jati Puspita,,
5918,Fathonah Saputra,,
5919,KH. Cahyo Hidayanto,,
5920,Jamil Andriani,16061,jail49@yahoo.com
5921,Puti Maida Siregar,5133,yuni32@yahoo.com
5922,Banara Suryono,66303,sinagaestiono@yahoo.com
5923,Puti Nilam Hakim,,
5924,Arta Mansur,5235,uprasasta@gmail.com
5925,Cut Cornelia Novitasari,98951,fmulyani@perum.com
5926,Estiono Siregar,,
5927,Irwan Pranowo,16374,thamrinheru@hotmail.com
5928,Panca Hutapea,39090,goktaviani@hotmail.com
5929,dr. Tantri Pradipta,,
5930,Tantri Mahendra,14522,latikajailani@cv.net
5931,Atma Nababan,21404,npuspita@cv.ponpes.id
5932,Niyaga Yolanda,19611,nbudiyanto@gmail.com
5933,Indah Saptono,5572,upikriyanti@cv.desa.id
5934,Embuh Yuliarti,,
5935,Candra Zulaika,39037,halimharyanti@perum.my.id
5936,Paiman Kuswoyo,64619,wirdawastuti@pt.net.id
5937,Silvia Nuraini,68212,csuryono@hotmail.com
5938,Ifa Pudjiastuti,98695,zulaikha25@pd.net.id
5939,Banawi Palastri,53040,gamanto91@hotmail.com
5940,Daruna Utama,82217,permatadian@gmail.com
5941,Bagas Lazuardi,82753,ythamrin@pt.ac.id
5942,Vicky Mahendra,,
5943,Ade Pertiwi,99004,bakiantoyolanda@hotmail.com
5944,Dt. Vero Suwarno,,
5945,Catur Mayasari,56421,tiara68@ud.net
5946,Dt. Lulut Megantara,49454,fujiatilurhur@pt.org
5947,Okto Maryati,,
5948,Safina Permadi,91023,gatot76@cv.sch.id
5949,Hj. Nilam Rahmawati,,
5950,Maida Pertiwi,21782,wadi33@hotmail.com
5951,Tasdik Napitupulu,30288,jthamrin@cv.net
5952,Tgk. Paulin Laksita,,
5953,Naradi Winarno,43296,kusumahartati@yahoo.com
5954,Cindy Setiawan,36546,januarlantar@yahoo.com
5955,Cindy Narpati,,
5956,Paramita Budiyanto,,
5957,Dian Sitompul,99425,artawan20@hotmail.com
5958,Irfan Januar,88894,hidayantogara@cv.web.id
5959,Purwadi Mandasari,,
5960,Fitria Situmorang,87551,kani19@ud.net.id
5961,dr. Ratna Najmudin,,
5962,Asmianto Nasyidah,79263,lmandala@hotmail.com
5963,Asirwada Siregar,1114,asmianto85@gmail.com
5964,Drs. Yulia Tarihoran,,
5965,Lurhur Zulkarnain,,
5966,Ira Hakim,66649,ibrahimsaputra@ud.mil.id
5967,Hj. Zahra Nasyidah,48304,oktavianimurti@gmail.com
5968,Ulva Kurniawan,88795,pertiwiemong@yahoo.com
5969,Kasiran Riyanti,,
5970,Puji Halimah,,
5971,H. Halim Suartini,42295,mandasariestiono@gmail.com
5972,Dartono Nashiruddin,45885,prasetyasudiati@perum.web.id
5973,Yessi Lailasari,,
5974,Karsana Tarihoran,18978,sabar66@hotmail.com
5975,drg. Kamaria Mustofa,,
5976,Sutan Emong Napitupulu,,
5977,Vanya Yuliarti,64904,nasab46@hotmail.com
5978,Lala Fujiati,40142,ajanuar@cv.gov
5979,drg. Zalindra Yulianti,,
5980,Cici Uyainah,95050,gamblang27@pd.com
5981,Dr. Cemani Prastuti,,
5982,Wani Purnawati,631,ramadantaswir@gmail.com
5983,Indah Utami,41744,wirdanugroho@yahoo.com
5984,drg. Lutfan Ramadan,,
5985,Harjo Megantara,9268,kusumoharimurti@yahoo.com
5986,Jessica Salahudin,,
5987,Eman Winarsih,33907,marsitodabukke@yahoo.com
5988,Padma Winarsih,31606,erajasa@gmail.com
5989,Zizi Mandasari,46490,humairakuswoyo@pd.mil.id
5990,Kariman Laksita,8995,fyuliarti@hotmail.com
5991,Gatot Saragih,88273,oniprabowo@gmail.com
5992,Halima Kurniawan,,
5993,Prayoga Hastuti,,
5994,Puti Ratih Prasetyo,,
5995,Yani Widiastuti,36642,hendri55@cv.mil
5996,Dina Farida,62082,wastutigalang@ud.org
5997,Asmuni Ardianto,43103,queen34@cv.co.id
5998,Vero Saptono,,
5999,R.A. Ulva Kuswoyo,98943,maryatienteng@yahoo.com
6000,Carla Nurdiyanti,62285,nlaksmiwati@gmail.com
Jan-60,Gatra Wasita,,
Feb-60,Jaswadi Ramadan,71579,galihwibowo@hotmail.com
Mar-60,Prabu Pradana,84060,asuartini@hotmail.com
Apr-60,Elvin Yuliarti,,
May-60,Raden Susanti,3195,candra86@cv.web.id
Jun-60,Eli Kuswandari,47188,prasastadewi@yahoo.com
Jul-60,Irfan Nuraini,52610,latif92@ud.sch.id
Aug-60,dr. Rachel Hakim,,
Sep-60,Bakti Handayani,71817,simanjuntaksilvia@pt.ac.id
Oct-60,Kartika Waluyo,38863,uwastuti@gmail.com
Nov-60,Karna Pangestu,96790,wfirgantoro@cv.ac.id
Dec-60,Ellis Utama,96240,darijanrahayu@ud.co.id
6013,Samiah Zulkarnain,20595,abyasaprabowo@pt.org
6014,Dr. Hilda Suryatmi,,
6015,Gasti Hidayanto,9378,astutisabrina@hotmail.com
6016,Karimah Widodo,83790,banaralestari@perum.int
6017,Almira Wulandari,97421,eka75@pd.edu
6018,Rahmi Mulyani,99335,qlestari@ud.co.id
6019,R. Raisa Fujiati,,
6020,Cemani Sitorus,58298,wadisafitri@cv.web.id
6021,Ikhsan Jailani,90715,kasim38@yahoo.com
6022,Ana Mardhiyah,83055,legawasihombing@hotmail.com
6023,Nardi Yuliarti,91979,rmaheswara@cv.web.id
6024,dr. Cindy Laksmiwati,,
6025,Eja Pradana,87547,winarsihtami@yahoo.com
6026,Ir. Siti Setiawan,71908,zsafitri@yahoo.com
6027,Fathonah Padmasari,25945,wtarihoran@yahoo.com
6028,Putri Sihotang,,
6029,Febi Rahmawati,18247,hadi18@yahoo.com
6030,Kania Pudjiastuti,93433,wijayantigenta@gmail.com
6031,Nova Maheswara,,
6032,Karimah Anggraini,75492,dina42@gmail.com
6033,Sakura Saragih,99101,maria09@yahoo.com
6034,H. Warsa Narpati,20557,lkusmawati@yahoo.com
6035,drg. Ibrahim Mangunsong,34572,halimahusyi@hotmail.com
6036,Agnes Suartini,22318,ahardiansyah@perum.ac.id
6037,Parman Kuswoyo,39166,violet09@yahoo.com
6038,Belinda Wastuti,29852,wahyudinasmuni@perum.net
6039,Rahayu Simanjuntak,,
6040,Puti Hesti Anggriawan,75296,tprasasta@perum.com
6041,Kanda Gunawan,49576,prayogaembuh@pt.net.id
6042,Tania Yulianti,27436,utamicalista@gmail.com
6043,Wirda Sihombing,53598,sihotangcalista@ud.net.id
6044,Kamidin Laksita,,
6045,Mahdi Uwais,4636,rrahayu@cv.mil.id
6046,Yance Wahyudin,55456,gpranowo@perum.mil
6047,Mumpuni Adriansyah,69471,pratiwihamzah@gmail.com
6048,Tantri Saputra,64959,ana95@gmail.com
6049,Sutan Raden Sihombing,8886,namaganasrullah@pd.ac.id
6050,Hari Purwanti,98054,cwinarsih@pd.biz.id
6051,Michelle Rahimah,82444,ipratama@ud.co.id
6052,Ajeng Novitasari,29203,tugiman00@pd.int
6053,KH. Daryani Setiawan,,
6054,drg. Laila Kuswandari,,
6055,Zalindra Aryani,77419,irsad64@ud.mil
6056,Cinta Manullang,65763,yolandakayun@yahoo.com
6057,Latika Nuraini,34886,fujiatiade@hotmail.com
6058,Karimah Haryanti,45640,budi77@hotmail.com
6059,Prayogo Utami,29599,julilestari@hotmail.com
6060,Wulan Hidayat,,
6061,KH. Karna Utami,,
6062,Darsirah Waskita,95870,nasyidahcahyono@gmail.com
6063,Paiman Ramadan,39299,jarwarahayu@perum.biz.id
6064,Eka Januar,97848,lukman77@gmail.com
6065,Septi Simbolon,71228,hbudiman@gmail.com
6066,Dt. Cengkal Marpaung,,
6067,Irwan Rahimah,71629,knarpati@ud.web.id
6068,dr. Ajeng Mayasari,9284,xrahimah@hotmail.com
6069,Hesti Pratama,92796,siraitjelita@gmail.com
6070,Jaiman Permata,72633,pranatamahendra@yahoo.com
6071,Hartaka Mayasari,81422,prabowocornelia@hotmail.com
6072,Laila Simanjuntak,10081,intan06@perum.mil.id
6073,Gilang Halimah,3751,nurulsuryatmi@yahoo.com
6074,T. Warsa Nashiruddin,35769,yuliartijasmin@yahoo.com
6075,Darsirah Kuswoyo,62790,hhalimah@hotmail.com
6076,Rahmi Halim,11987,yahya17@pt.net.id
6077,Elisa Mansur,38481,megantarawira@perum.gov
6078,Gilang Waskita,53047,zamira61@perum.my.id
6079,Tgk. Emin Haryanti,,
6080,R.A. Elisa Santoso,36452,hakimlurhur@yahoo.com
6081,Ellis Nainggolan,208,caturanggawibowo@gmail.com
6082,Aisyah Hariyah,63562,rahayuharjaya@yahoo.com
6083,Garang Pratama,252,purwantiyahya@cv.go.id
6084,Tri Pratiwi,29940,wibowosepti@ud.id
6085,KH. Cahyadi Kuswoyo,,
6086,Cut Belinda Prasasta,25181,napitupuluirma@perum.gov
6087,Humaira Wibisono,38121,nramadan@gmail.com
6088,Lasmanto Gunarto,35601,michelle41@hotmail.com
6089,Dian Dabukke,6343,jaiman27@hotmail.com
6090,Tgk. Aurora Saptono,,
6091,Carla Oktaviani,8733,znababan@yahoo.com
6092,Cornelia Adriansyah,55161,bhardiansyah@gmail.com
6093,H. Reza Mulyani,85646,wasitadadi@perum.gov
6094,Kambali Hidayanto,38378,kusumokarna@ud.go.id
6095,Yuni Mandala,60815,candrahutapea@pd.mil.id
6096,Kadir Narpati,32692,jriyanti@perum.sch.id
6097,Sarah Siregar,58719,hari61@perum.desa.id
6098,Ajeng Puspasari,46084,rachelpermadi@cv.co.id
6099,Vera Budiyanto,26452,anitarajata@hotmail.com
6100,Najwa Kuswoyo,19962,ami45@perum.co.id
Jan-61,Safina Permadi,55006,umayasitumorang@hotmail.com
Feb-61,Abyasa Hasanah,72826,ikabudiman@pt.ac.id
Mar-61,Pangeran Kuswandari,59368,qpradana@pt.org
Apr-61,Okta Astuti,19327,saefullahvero@yahoo.com
May-61,Bakda Winarno,69867,lutfan54@yahoo.com
Jun-61,Labuh Tarihoran,28776,thamrinlurhur@pt.org
Jul-61,Puti Uli Marpaung,21534,hafshah39@pd.co.id
Aug-61,Samiah Wibisono,81388,faridalaila@pd.desa.id
Sep-61,Julia Rajata,40598,vanesa82@ud.com
Oct-61,Gamani Pradana,98358,nainggolanclara@hotmail.com
Nov-61,Calista Ardianto,60835,zulkarnaincaturangga@gmail.com
Dec-61,Tgk. Ida Suwarno,,
6113,Novi Lailasari,82,tambamaida@hotmail.com
6114,dr. Anita Saputra,69910,kasusra47@pt.id
6115,R.A. Ciaobella Widodo,,
6116,Tgk. Hasna Hartati,82012,prasetyaparamita@pd.web.id
6117,Yance Prasasta,48426,tlaksita@perum.my.id
6118,Cut Cornelia Melani,4350,intan58@hotmail.com
6119,Cindy Zulaika,2348,maryadimaryadi@yahoo.com
6120,Puti Ratih Rajasa,,
6121,Tgk. Zalindra Tarihoran,,
6122,Satya Maryadi,95175,usiregar@yahoo.com
6123,Ir. Janet Maryadi,64268,wahyunibajragin@gmail.com
6124,Vivi Pudjiastuti,6453,napitupuluolivia@pd.gov
6125,Siska Widodo,88373,kadirputra@ud.co.id
6126,Danang Suryatmi,10775,hartatigalih@perum.net.id
6127,Raihan Yulianti,,
6128,Siti Yuniar,80053,tiradamanik@pt.go.id
6129,Jelita Lazuardi,76170,mandaladacin@gmail.com
6130,Asmianto Handayani,72413,irawanyono@perum.gov
6131,Vicky Kusmawati,96355,bagiya58@yahoo.com
6132,Tantri Halimah,1134,gambirawastuti@hotmail.com
6133,Darmana Iswahyudi,39442,wmulyani@perum.mil
6134,Gada Maryati,75980,kasiran37@perum.go.id
6135,Elma Adriansyah,33719,xmelani@pd.gov
6136,Bala Megantara,24231,handayanighaliyati@pd.id
6137,dr. Ellis Nainggolan,,
6138,Samiah Setiawan,,
6139,Eko Najmudin,,
6140,Rachel Mayasari,8158,latuponosalman@pd.web.id
6141,Kariman Mayasari,58337,nadiapranowo@pd.web.id
6142,Mulyono Megantara,3121,friyanti@ud.sch.id
6143,Eli Pudjiastuti,,
6144,Mila Mulyani,5154,rnainggolan@perum.my.id
6145,Ajimat Situmorang,97977,owacana@hotmail.com
6146,Cici Yulianti,82401,silvia41@yahoo.com
6147,Nadine Iswahyudi,,
6148,Michelle Tarihoran,,
6149,Putri Anggriawan,49852,uuwais@ud.or.id
6150,Jayeng Kurniawan,33723,wfirgantoro@pd.id
6151,Kawaca Mandasari,33135,mursita92@ud.co.id
6152,Adika Damanik,17734,astutiika@hotmail.com
6153,drg. Gamblang Andriani,61623,sihotangemong@gmail.com
6154,Talia Siregar,48314,wawanramadan@cv.desa.id
6155,Almira Uyainah,81759,megantarayulia@perum.or.id
6156,Ir. Maimunah Dabukke,8519,yessi38@hotmail.com
6157,Harimurti Laksmiwati,,
6158,Ir. Liman Thamrin,61992,ywibowo@pt.ac.id
6159,Dr. Eko Pangestu,6521,jarwadi26@perum.web.id
6160,Dr. Cakrabuana Lailasari,,
6161,Harsanto Simbolon,52296,hardanahidayanto@ud.my.id
6162,Lili Mansur,20612,banawi34@cv.net
6163,Nugraha Nurdiyanti,55864,cawisadi63@gmail.com
6164,Drs. Gambira Susanti,4754,irma69@hotmail.com
6165,Harimurti Riyanti,24197,bahuwarnasudiati@pd.or.id
6166,drg. Diana Jailani,,
6167,Febi Maulana,46862,whutasoit@hotmail.com
6168,Bagya Aryani,54956,nyoman79@hotmail.com
6169,Dinda Hardiansyah,93786,dinda64@hotmail.com
6170,Ir. Tiara Santoso,3473,nababangalih@perum.my.id
6171,Ir. Prayitna Dongoran,19383,vivi87@gmail.com
6172,Hadi Kusumo,,
6173,Jamil Hartati,81253,ellissitompul@gmail.com
6174,Harto Farida,89590,rahmawatihartaka@perum.org
6175,Uda Utama,40464,kurniawanzulaikha@yahoo.com
6176,Qori Mahendra,39706,satyaadriansyah@yahoo.com
6177,dr. Ami Mahendra,67397,marbunharjo@cv.biz.id
6178,Ciaobella Permadi,,
6179,R. Bala Nurdiyanti,92655,laksmiwatigaduh@pd.org
6180,Tania Tampubolon,22964,laras42@perum.go.id
6181,Mahfud Marbun,83914,nfirgantoro@yahoo.com
6182,Cut Gilda Zulkarnain,6655,cuyainah@cv.my.id
6183,drg. Puti Yuniar,,
6184,Radit Saefullah,94125,rsirait@yahoo.com
6185,Salsabila Pranowo,,
6186,Karman Nugroho,,
6187,Cut Umi Nuraini,,
6188,Wani Setiawan,47621,dmardhiyah@ud.desa.id
6189,Raisa Dabukke,74489,saputramahesa@hotmail.com
6190,Calista Irawan,7593,purwantiajiono@cv.my.id
6191,Gilda Winarno,61840,budi41@yahoo.com
6192,Dalima Widiastuti,,
6193,drg. Ophelia Maryadi,4598,tasnimaryani@ud.or.id
6194,Cut Kayla Januar,,
6195,Dr. Eva Hidayat,,
6196,Tgk. Himawan Hariyah,,
6197,Maman Gunawan,66363,yuliartilanjar@pd.or.id
6198,Najam Kusmawati,53062,mala39@hotmail.com
6199,Aurora Pradipta,12516,cakrawalaharyanto@ud.net.id
6200,Dewi Maryati,51322,jmaryati@yahoo.com
Jan-62,Saiful Handayani,52609,prastutiraden@yahoo.com
Feb-62,Ajiono Prakasa,39106,respati08@gmail.com
Mar-62,Silvia Tarihoran,,
Apr-62,Ani Adriansyah,40110,situmorangbagya@gmail.com
May-62,Galiono Ardianto,,
Jun-62,Nova Suartini,32380,zsaragih@yahoo.com
Jul-62,Pandu Safitri,97289,gamanto27@perum.mil.id
Aug-62,Talia Mustofa,1191,zelayautama@yahoo.com
Sep-62,Raina Permata,11895,cemplunkwasita@yahoo.com
Oct-62,Marsito Nuraini,47634,bhalim@gmail.com
Nov-62,Among Pradana,78916,luwar04@hotmail.com
Dec-62,Qori Uwais,48018,dasa99@pt.my.id
6213,Diana Hakim,,
6214,Himawan Nugroho,10369,mujur54@hotmail.com
6215,Fitriani Anggriawan,,
6216,R.A. Kezia Megantara,,
6217,Tgk. Estiono Wulandari,6068,xwasita@pt.ac.id
6218,Oliva Pradana,,
6219,Teguh Dabukke,88610,wahyunizelaya@gmail.com
6220,Zizi Prastuti,36067,rahman34@perum.or.id
6221,drg. Zulaikha Anggraini,82849,rsitumorang@pt.go.id
6222,Jaka Budiman,4680,yagustina@ud.my.id
6223,Yani Prasasta,30561,tdongoran@pd.my.id
6224,Cinthia Saputra,32020,hadi95@pt.or.id
6225,Eka Januar,47884,omarprasetyo@pt.net.id
6226,Makuta Irawan,97356,narpatirahayu@yahoo.com
6227,Ir. Winda Hariyah,6172,uwibowo@ud.id
6228,Sari Hidayanto,79581,melanimartana@yahoo.com
6229,Vanesa Pradipta,36388,gamanto22@ud.int
6230,Manah Wahyuni,55035,yuniarcakrajiya@pd.net.id
6231,Nilam Mandasari,66782,skusmawati@hotmail.com
6232,Farhunnisa Nuraini,21835,ewidodo@hotmail.com
6233,Jumari Prasetya,,
6234,Hasim Hartati,63254,murtisetiawan@gmail.com
6235,Cornelia Napitupulu,81559,eprakasa@yahoo.com
6236,Nadia Prabowo,60643,chariyah@yahoo.com
6237,Elma Wacana,50278,iswahyudiwarji@hotmail.com
6238,Tgk. Candra Wibisono,2474,situmoranglaswi@ud.edu
6239,Umi Narpati,16842,canggraini@hotmail.com
6240,Fathonah Mandasari,32585,atarihoran@hotmail.com
6241,Hardi Prabowo,91688,etarihoran@pd.com
6242,Ganep Yuliarti,84189,dongoranembuh@yahoo.com
6243,R.M. Eka Wijaya,45390,kuncara88@hotmail.com
6244,Ulva Habibi,86853,hnarpati@perum.web.id
6245,Dr. Ratna Kuswandari,309,bsimbolon@yahoo.com
6246,Dr. Emong Handayani,27965,irawanhesti@gmail.com
6247,Halima Ramadan,34160,tarihorankambali@pt.go.id
6248,drg. Calista Fujiati,93500,candrakanta88@hotmail.com
6249,Rafi Prasasta,75398,hutapeavino@perum.or.id
6250,H. Bagiya Yolanda,,
6251,drg. Yance Fujiati,,
6252,Rini Narpati,,
6253,Puput Nurdiyanti,94519,pnovitasari@gmail.com
6254,Nova Wibisono,,
6255,Galih Rahmawati,8796,etamba@pd.web.id
6256,R. Genta Nasyiah,80487,dalimanajmudin@pt.go.id
6257,Puti Yulia Suwarno,,
6258,Baktiadi Riyanti,79421,mariadi05@hotmail.com
6259,Cawisadi Hakim,88570,esaefullah@gmail.com
6260,dr. Septi Dabukke,46284,rfujiati@ud.my.id
6261,dr. Langgeng Budiman,63594,elestari@pt.net
6262,Ir. Embuh Uyainah,,
6263,Ozy Nugroho,,
6264,Emong Saputra,22476,byulianti@hotmail.com
6265,Drs. Wani Situmorang,8967,nainggolansepti@gmail.com
6266,Sutan Karta Siregar,81826,gambira34@ud.my.id
6267,Viman Gunawan,50587,eprastuti@gmail.com
6268,Safina Andriani,,
6269,Samiah Lazuardi,41239,yuniarbancar@pt.ponpes.id
6270,Mahmud Firgantoro,20631,ramafirgantoro@yahoo.com
6271,Jinawi Riyanti,95344,kawaca24@perum.ponpes.id
6272,Yulia Pranowo,50171,eoktaviani@ud.biz.id
6273,KH. Viktor Ardianto,,
6274,Dt. Hartana Hartati,56409,uyainahlimar@ud.ponpes.id
6275,Kuncara Mangunsong,52266,widiastutijaka@yahoo.com
6276,Kurnia Riyanti,33372,suryahardiansyah@pt.edu
6277,Cut Diana Puspita,39891,prabowocahyo@yahoo.com
6278,Yuliana Tamba,61363,gamanto20@pt.net.id
6279,Ana Pertiwi,13320,candra05@perum.web.id
6280,drg. Murti Lazuardi,5125,nurainiellis@hotmail.com
6281,Sarah Pertiwi,93022,cintamelani@pd.net.id
6282,Darmaji Utami,96199,marbunwasis@cv.id
6283,Usman Hardiansyah,92744,okurniawan@pd.net
6284,R. Lamar Astuti,42657,wardaya55@cv.sch.id
6285,Balijan Novitasari,20544,kasim10@hotmail.com
6286,Rudi Samosir,,
6287,Rahmi Maryati,78638,lukitayuniar@pt.mil
6288,Sakura Dabukke,47041,vdongoran@pt.com
6289,dr. Maryanto Jailani,93822,xanananuraini@ud.net
6290,Prabawa Prayoga,,
6291,drg. Raina Rahayu,79771,fujiatiimam@yahoo.com
6292,Banawa Wacana,12659,prayitnasaragih@pd.web.id
6293,Qori Permata,,
6294,Jono Wibowo,73140,elma62@yahoo.com
6295,Gilda Saputra,18028,mardhiyahyoga@gmail.com
6296,Tgk. Drajat Putra,,
6297,Puput Irawan,84597,candrakantasalahudin@cv.ac.id
6298,KH. Omar Januar,11194,abyasa64@perum.go.id
6299,Sutan Salman Halimah,,
6300,Drs. Digdaya Usamah,,
Jan-63,Gina Pudjiastuti,33255,mangunsongghaliyati@yahoo.com
Feb-63,Puspa Maulana,50504,pmandala@perum.my.id
Mar-63,Dewi Nugroho,93913,saptonosadina@yahoo.com
Apr-63,Ghaliyati Namaga,67985,karsana86@ud.ponpes.id
May-63,Karma Mardhiyah,40765,gangsarsusanti@ud.mil
Jun-63,Ayu Sihombing,97298,darukuswoyo@hotmail.com
Jul-63,drg. Cici Prasetya,28576,zulaikha52@perum.mil
Aug-63,Oni Anggriawan,34638,hprasasta@perum.com
Sep-63,Yahya Widodo,5711,jinawiyolanda@perum.id
Oct-63,Anastasia Pratama,,
Nov-63,Hartana Mardhiyah,4487,ekolailasari@yahoo.com
Dec-63,drg. Febi Handayani,13979,ajiman23@ud.net.id
6313,Rachel Waskita,,
6314,Betania Prasetyo,8565,galuhnashiruddin@pt.edu
6315,Uda Uyainah,25284,mujur86@hotmail.com
6316,Dwi Aryani,47501,jaya62@gmail.com
6317,Hj. Kani Halimah,47858,anita17@hotmail.com
6318,Drs. Ratna Novitasari,,
6319,Tami Wijayanti,1845,maryadibella@ud.ac.id
6320,dr. Hasim Palastri,,
6321,Tgk. Lukman Anggraini,89358,mulyanikamidin@cv.desa.id
6322,Zalindra Sihombing,57724,danangmayasari@gmail.com
6323,Drs. Dariati Adriansyah,,
6324,Ratna Mahendra,79948,uwaispuji@pt.desa.id
